,Unnamed: 0,price,lprice,square,rooms,floor,mfloor,station,metro,ametro,dmetro,link,add,lat,lon
19897,19897,10799000,16.194964095214896,40.0,1,5,16,метро Ховрино,9 минут пешком,1,9,https://www.cian.ru/sale/flat/316296205/,"Зеленоградская ул., 35К1",55.876506,37.489958
19898,19898,12100000,16.308716010566968,42.0,1,12,18,метро Ховрино,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/309838100/,"Ленинградское ш., 126",55.869147,37.461885
19900,19900,11000000,16.213405830762646,38.7,2,7,14,метро Ховрино,14 минут пешком,1,14,https://www.cian.ru/sale/flat/308673601/,"Зеленоградская ул., 25А",55.874087,37.495312
19901,19901,15800000,16.575520497997196,63.2,3,6,12,метро Ховрино,13 минут пешком,1,13,https://www.cian.ru/sale/flat/316125339/,"ул. Маршала Федоренко, 14К4",55.883242,37.489751
19904,19904,12400000,16.333207030575267,41.1,1,10,17,метро Ховрино,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/314602146/,"Ленинградское ш., 126",55.869147,37.461885
19905,19905,19900000,16.80623028969472,70.4,3,14,17,метро Ховрино,19 минут пешком,1,19,https://www.cian.ru/sale/flat/312661665/,"Зеленоградская ул., 17К5",55.871663,37.499731
19906,19906,13500000,16.41820024340866,38.5,1,4,14,метро Ховрино,13 минут пешком,1,13,https://www.cian.ru/sale/flat/306679090/,"Петрозаводская ул., 28К4",55.869981,37.489086
19907,19907,19000000,16.759949537130716,63.0,3,11,12,метро Ховрино,15 минут пешком,1,15,https://www.cian.ru/sale/flat/316018753/,"Прибрежный проезд, 7",55.874753,37.465191
19908,19908,15200000,16.536805985816503,55.4,3,9,9,метро Ховрино,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/307528695/,"Петрозаводская ул., 5К1",55.864162,37.499013
19909,19909,13700000,16.432906390798355,35.0,1,1,12,метро Ховрино,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/311477884/,"Фестивальная ул., 39К1",55.857851,37.482358
19910,19910,17450000,16.67485020661271,52.0,2,14,14,метро Ховрино,18 минут пешком,1,18,https://www.cian.ru/sale/flat/315818345/,"Клинская ул., 14к2",55.86988,37.495186
19911,19911,12500000,16.34123920227253,33.0,1,7,12,метро Ховрино,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316093429/,"Петрозаводская ул., 24К1",55.867162,37.494827
19912,19912,31300000,17.25912865551038,107.8,3,3,22,метро Ховрино,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/314500468/,"Ленинградское ш., 128к2",55.869304,37.463368
19913,19913,29500000,17.19990082131005,68.9,2,30,35,метро Ховрино,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/312893882/,"Фестивальная ул., 29",55.858316,37.48004
19914,19914,32796500,17.30583236034367,97.9,2,14,40,метро Ховрино,2 минуты пешком,1,2,https://www.cian.ru/sale/flat/304947747/,"ул. Дыбенко, 38к1",55.876718,37.484083
19915,19915,13900000,16.44739939810092,51.0,3,9,9,метро Ховрино,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/312555093/,"Клинская ул., 9",55.866723,37.500612
19916,19916,14800000,16.510137738734343,40.2,2,5,9,метро Ховрино,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/316380929/,"Ленинградское ш., 112/1К1",55.863687,37.466916
19917,19917,33550000,17.328547421381966,67.1,3,23,23,метро Ховрино,16 минут пешком,1,16,https://www.cian.ru/sale/flat/313398883/,"Беломорская ул., 23",55.867945,37.482609
19918,19918,34503000,17.35655683474283,111.3,4,7,16,метро Ховрино,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/308019924/,"Ленинградское ш., 124к3",55.868364,37.463682
19919,19919,12800000,16.364955728889846,36.5,1,5,24,метро Ховрино,8 минут на транспорте,0,8,https://www.cian.ru/sale/flat/313492479/,"Базовская ул., 15к15",55.876157,37.505292
19920,19920,41500000,17.541203985200926,72.5,3,18,32,метро Ховрино,1 минута пешком,1,1,https://www.cian.ru/sale/flat/315567989/,"ул. Дыбенко, 7/1",55.878536,37.479115
19921,19921,16800000,16.636889444373487,55.0,2,17,19,метро Ховрино,11 минут пешком,1,11,https://www.cian.ru/sale/flat/311246546/,"Левобережная ул., 4к9",55.870147,37.480391
19922,19922,49500000,17.717483227538917,96.0,3,12,20,метро Ховрино,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/315611436/,"Ленинградское ш., 69к3",55.869405,37.456612
19923,19923,16300000,16.60667566577699,63.0,3,7,12,метро Ховрино,17 минут пешком,1,17,https://www.cian.ru/sale/flat/315165982/,"ул. Бусиновская Горка, 11К1",55.884146,37.492581
19925,19925,16000000,16.588099280204055,44.8,1,10,19,метро Ховрино,13 минут пешком,1,13,https://www.cian.ru/sale/flat/315931129/,"Левобережная ул., 4к14",55.868991,37.481262
19926,19926,22854000,16.944636714688794,58.6,2,4,23,метро Ховрино,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/305945831/,"Смольная ул., 57К1",55.867748,37.473599
19927,19927,14950000,16.52022185780097,49.7,2,10,16,метро Ховрино,20 минут пешком,1,20,https://www.cian.ru/sale/flat/312771786/,"Петрозаводская ул., 11К1",55.865894,37.494404
19928,19928,20224000,16.822380575928722,63.2,2,2,16,метро Ховрино,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/315956349/,"Ленинградское ш., 130к1",55.869779,37.462712
19929,19929,20500000,16.835935444108635,58.0,4,1,9,метро Ховрино,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/315479845/,"Клинская ул., 9",55.866723,37.500612
19930,19930,21000000,16.860032995687696,70.0,3,11,12,метро Ховрино,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/307664689/,"Беломорская ул., 26",55.864722,37.475603
19932,19932,21300000,16.874217630679652,86.7,3,6,21,метро Ховрино,17 минут пешком,1,17,https://www.cian.ru/sale/flat/311786386/,"Левобережная ул., 4к24",55.869672,37.476842
19933,19933,22500000,16.929025867174648,80.0,3,12,22,метро Ховрино,15 минут пешком,1,15,https://www.cian.ru/sale/flat/306637711/,"Петрозаводская ул., 36",55.867536,37.488341
19934,19934,22500000,16.929025867174648,64.0,2,7,16,метро Ховрино,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/313292252/,"Петрозаводская ул., 11К2",55.86546,37.493515
19936,19936,24500000,17.014183675514957,58.4,2,9,17,метро Ховрино,6 минут пешком,1,6,https://www.cian.ru/sale/flat/313332045/,"ул. Дыбенко, 22К1",55.872415,37.484568
19937,19937,25000000,17.034386382832476,111.2,4,18,19,метро Ховрино,17 минут пешком,1,17,https://www.cian.ru/sale/flat/309636102/,"Левобережная ул., 4к7",55.871971,37.478127
19940,19940,28996000,17.182668447402904,69.2,2,28,35,метро Ховрино,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/316801337/,"Фестивальная ул., 15к6",55.858978,37.47563
19944,19944,32340000,17.291815412113234,98.0,3,5,16,метро Ховрино,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/308059121/,"Ленинградское ш., 124к3",55.868364,37.463682
19946,19946,33000000,17.312018119430753,71.1,2,20,35,метро Ховрино,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/315338876/,"Фестивальная ул., 29",55.858316,37.48004
19949,19949,36900000,17.423722109010754,75.1,2,20,24,метро Ховрино,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/314450980/,"Беломорская ул., 11к1",55.865157,37.47209
19952,19952,50000000,17.72753356339242,132.0,4,32,35,метро Ховрино,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/315165974/,"Фестивальная ул., 15к6",55.858978,37.47563
19953,19953,53000000,17.785802471516394,114.9,3,34,35,метро Ховрино,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/309617345/,"Фестивальная ул., 29",55.858316,37.48004
19954,19954,54999000,17.82282556121327,105.0,4,13,32,метро Ховрино,1 минута пешком,1,1,https://www.cian.ru/sale/flat/307505745/,"ул. Дыбенко, 7/1",55.878536,37.479115
19956,19956,10200000,16.1378982782545,35.9,1,17,17,метро Ховрино,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/315253671/,"Ленинградское ш., 116",55.86646,37.46414
19958,19958,10690000,16.18481928300123,62.4,3,1,12,метро Ховрино,17 минут пешком,1,17,https://www.cian.ru/sale/flat/313916776/,"ул. Маршала Федоренко, 2К3",55.879278,37.495976
19962,19962,32900000,17.3089832157356,79.0,3,6,8,метро Трубная,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316447895/,"Большая Сухаревская пл., 16/18С1",55.771651,37.63747
19965,19965,39000000,17.47907220409392,95.2,4,2,6,метро Трубная,18 минут пешком,1,18,https://www.cian.ru/sale/flat/312893256/,"Ананьевский пер., 4/2С1",55.770684,37.636913
19972,19972,17700000,16.689075197544057,31.0,1,1,9,метро Трубная,19 минут пешком,1,19,https://www.cian.ru/sale/flat/313274192/,"пер. Огородная Слобода, 10",55.765696,37.642968
19976,19976,19500000,16.785925023533974,32.0,1,4,10,метро Трубная,15 минут пешком,1,15,https://www.cian.ru/sale/flat/310402874/,"Малая Сухаревская пл., 3",55.773575,37.62952
19977,19977,60000000,17.909855120186375,80.0,2,5,5,метро Трубная,8 минут пешком,1,8,https://www.cian.ru/sale/flat/315776925/,"пер. Большой Головин, 13С2",55.76954,37.628523
19978,19978,49990000,17.727333543389754,88.0,4,2,5,метро Трубная,13 минут пешком,1,13,https://www.cian.ru/sale/flat/315524526/,"Большой Каретный пер., 17С2",55.772122,37.614859
19979,19979,18000000,16.70588231586044,35.0,2,2,5,метро Трубная,15 минут пешком,1,15,https://www.cian.ru/sale/flat/316033892/,"Мещанская ул., 2",55.774629,37.627696
19988,19988,20000000,16.811242831518264,35.0,1,2,9,метро Трубная,20 минут пешком,1,20,https://www.cian.ru/sale/flat/312533860/,"3-й Самотечный пер., 16",55.779783,37.613171
19990,19990,50000000,17.72753356339242,101.7,4,2,5,метро Трубная,18 минут пешком,1,18,https://www.cian.ru/sale/flat/314629283/,"ул. Малая Дмитровка, 23/15С2",55.770466,37.604295
19991,19991,46400000,17.652810017196483,91.1,4,1,3,метро Трубная,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316796700/,"1-й Самотечный пер., 16/2",55.777505,37.613036
19992,19992,75000000,18.132998671500584,85.0,4,5,5,метро Трубная,20 минут пешком,1,20,https://www.cian.ru/sale/flat/307057229/,"Сытинский пер., 7/14",55.76445,37.600909
20003,20003,115000000,18.560442686327523,188.1,5,4,5,метро Трубная,18 минут пешком,1,18,https://www.cian.ru/sale/flat/302173033/,"ул. Малая Дмитровка, 23/15С2",55.770466,37.604295
20004,20004,23000000,16.951004773893423,65.0,3,1,9,метро Трубная,14 минут пешком,1,14,https://www.cian.ru/sale/flat/314366534/,"Троицкая ул., 10С1",55.77474,37.625424
20005,20005,17490000,16.677139846994784,42.7,2,1,5,метро Трубная,15 минут пешком,1,15,https://www.cian.ru/sale/flat/314490479/,"Мещанская ул., 2",55.774629,37.627696
20006,20006,45000000,17.622173047734595,72.3,3,6,12,метро Трубная,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315582839/,"Краснопролетарская ул., 9",55.776791,37.606011
20016,20016,170000000,18.951308995014536,255.0,4,4,4,метро Трубная,19 минут пешком,1,19,https://www.cian.ru/sale/flat/309078638/,"Большая Бронная ул., 27/4",55.764141,37.602579
20018,20018,28000000,17.14771506813948,46.1,2,4,4,метро Трубная,13 минут пешком,1,13,https://www.cian.ru/sale/flat/308646520/,"пер. Лихов, 2/3С2",55.771484,37.612838
